accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/bleu,test/loss,test/num_examples,total_duration,train/accuracy,train/bleu,train/loss,validation/accuracy,validation/bleu,validation/loss,validation/num_examples
10341.907022476196,0.5596513748168945,18799.32608771324,81,0,18799.32608771324,0.6762651792458312,28.40278255966269,1.5206650180117367,3003.0,29162.431600809097,0.6413889330036073,31.83377481746242,1.733927983982576,0.664914260207561,28.75022269114144,1.5846677544295793,3000.0
10821.999857664108,0.5874118804931641,19724.538452625275,85,0,19724.538452625275,0.6576840392772064,26.84441869041308,1.6219100429957585,3003.0,30568.869480609894,0.626829850882082,30.19451573553177,1.8396498970620017,0.6518332072757932,27.512255768624463,1.6710518158485326,3000.0
11361.107975959778,0.6189150810241699,20649.349375009537,89,0,20649.349375009537,0.6796815989773982,28.2913849422496,1.4864711340131311,3003.0,32033.93266153336,0.6525033051675576,32.113855329385665,1.6673663203425877,0.668547197182924,28.83982917502737,1.556609748329221,3000.0
11775.990964651108,0.6471419334411621,21574.637721300125,93,0,21574.637721300125,0.6760095287897275,27.95295924266562,1.4975099500319564,3003.0,33375.201484680176,0.6457049614313752,31.45131066321816,1.7121959012278058,0.6664145515864651,28.45017330930512,1.5648953515765458,3000.0
12536.60971713066,0.6750335693359375,22499.563267230988,97,0,22499.563267230988,0.6796583580268433,28.24661071671294,1.4850254742606472,3003.0,35061.76006293297,0.6476275758881005,32.01683459817482,1.7043800015869055,0.6678156501469293,27.851616538255104,1.551999122763512,3000.0
13080.308690547943,0.7046279907226562,23423.935827970505,101,0,23423.935827970505,0.683411771541456,28.668464957415047,1.4734281491488002,3003.0,36530.797266721725,0.6534428722864912,31.626617317958008,1.666864586694013,0.6700474885618282,28.80224322692247,1.5399541698181052,3000.0
13540.817492961884,0.7338578701019287,24348.43541288376,105,0,24348.43541288376,0.6826913020742549,28.622427850310743,1.463051700220789,3003.0,37916.96829771996,0.6480931380389827,31.785669508210496,1.7001885511162398,0.6715477799407323,29.032187717768085,1.5338795783685262,3000.0
14030.037219047546,0.761833906173706,25273.42257452011,109,0,25273.42257452011,0.68693277555052,28.723973765136225,1.4489765811109174,3003.0,39332.39425611496,0.6635488308115544,33.06349525654175,1.5899573016964694,0.6744987662893207,29.138353571374545,1.5252243268837335,3000.0
14490.707547664642,0.7903141975402832,26198.133933782578,113,0,26198.133933782578,0.6864330951135902,29.052515810221323,1.4419873191563537,3003.0,40718.91064572334,0.6562282612414327,32.03045855939219,1.6454789796895848,0.6741391923224759,29.142507805851363,1.517293260467942,3000.0
14924.994799852371,0.8186674118041992,27123.276121854786,117,0,27123.276121854786,0.6891755272790657,29.304790033596,1.4377850647841497,3003.0,42079.5004491806,0.6555211202938476,32.41972138928549,1.6435331654614325,0.6730232731150265,29.124133021774664,1.5116526375990378,3000.0
15359.938517093658,0.8469188213348389,28048.22148323059,121,0,28048.22148323059,0.6869443960257975,28.88938950660615,1.4343218000116205,3003.0,43440.54703330994,0.6666704478424611,33.138786592927815,1.577455377399156,0.6767058064996094,29.359981994974024,1.5058679720338248,3000.0
15921.885282993317,0.8775193691253662,28973.5881421566,125,0,28973.5881421566,0.6907442914415199,29.199693679741312,1.4162943575329732,3003.0,44928.90066456795,0.6603008666142827,32.53203423941114,1.6192970075615227,0.6771397750802842,29.53505677521867,1.4976848551164896,3000.0
16393.26221871376,0.967841863632202,29897.78004527092,129,0,29897.78004527092,0.6914415199581663,29.44480943019317,1.4147039865493,3003.0,46325.53675913811,0.6578790995314822,32.879384637471,1.6353861344417782,0.6761478468958847,29.503033639316648,1.4940316727318943,3000.0
16941.781888246536,0.9964632987976074,30823.07830142975,133,0,30823.07830142975,0.6921387484748126,29.610296544881468,1.4104304659810587,3003.0,47800.48669242859,0.666031702051513,33.26861329516873,1.5819623870051605,0.6789748422214231,29.672499385432417,1.4885734522820548,3000.0
,,,133,0,30823.07830142975,,,,,,,,,,,,
