accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/bleu,test/loss,test/num_examples,total_duration,train/accuracy,train/bleu,train/loss,validation/accuracy,validation/bleu,validation/loss,validation/num_examples
10229.512120485306,0.5792601108551025,17622.865009069443,81,0,17622.865009069443,0.7027250014525595,30.45950931974926,1.52209370097612,3003.0,27871.683599710464,0.6741607743529896,34.10665696953202,1.7017552515960732,0.6877534066533583,30.324426217026563,1.611552786078288,3000.0
10734.134329795836,0.6070065498352051,18490.222185373303,85,0,18490.222185373303,0.7035500551972576,30.459390196072903,1.5153470164429723,3003.0,29244.48202681541,0.673334094020995,33.13777123652466,1.7146891758900045,0.6876542138349183,30.33759164940137,1.610070318408947,3000.0
11205.292187690737,0.6350226402282715,19358.28127837181,89,0,19358.28127837181,0.6942885364011389,29.35673589935321,1.566320231247458,3003.0,30584.507237911224,0.6679699144671971,32.3018933818579,1.7291619490816117,0.6814670617847268,29.833233721418136,1.6509757318570135,3000.0
11657.098530769348,0.6632561683654785,20225.24639201164,93,0,20225.24639201164,0.7046423798733368,30.524392205185368,1.5128152053919006,3003.0,31904.13897109032,0.6743799015137698,33.669784554830564,1.7023188862164873,0.6891669043161275,30.53178556389492,1.6047620496026087,3000.0
12086.444155216215,0.6908824443817139,21092.9931576252,97,0,21092.9931576252,0.7053744698158154,30.677867768955643,1.4981558850444483,3003.0,33202.175843954086,0.679744337089482,34.123778047402,1.6730447324030937,0.6897372630221572,30.64539674297053,1.5940460285675315,3000.0
12597.934957742693,0.7187705039978027,21961.48905014992,101,0,21961.48905014992,0.7073848120388124,30.655028325611536,1.4900890055778282,3003.0,34583.086920022964,0.6906086778411225,35.20265910638816,1.6035536078016364,0.6910143705595715,30.546292459181903,1.58442393770691,3000.0
13073.874492168428,0.7486631870269775,22829.61820101738,105,0,22829.61820101738,0.707373191563535,30.83710518899277,1.4840165809656616,3003.0,35928.08480191231,0.681051045177916,33.80501791743653,1.661206434142862,0.6913491463218063,30.754284166084595,1.580243599738379,3000.0
13504.599633216858,0.7760717868804932,23697.8057243824,109,0,23697.8057243824,0.7084190343385044,30.7664355849127,1.4835523066643426,3003.0,37227.85111999512,0.6841330182540498,34.13433333758175,1.6410538103473864,0.6915971283679062,30.784571642352248,1.58082587320678,3000.0
14029.51528930664,0.8045487403869629,24565.905319213867,113,0,24565.905319213867,0.7093138109348672,30.753011987693466,1.4789061138225554,3003.0,38621.8037147522,0.6889393522341499,34.47457148958552,1.6167294591246903,0.6929734287237604,30.84181776958922,1.575102331341211,3000.0
14462.220509052277,0.833186149597168,25434.65272140503,117,0,25434.65272140503,0.7095694613909709,30.96808181521565,1.475345164429725,3003.0,39924.22811317444,0.6822152440765058,34.527507953009795,1.648527512132458,0.6930354242352854,30.75207297230899,1.5723313257120184,3000.0
14922.325927495956,0.8612973690032959,26301.91857624054,121,0,26301.91857624054,0.7095229794898611,30.76905257666142,1.4771931831386904,3003.0,41252.525530815125,0.6956814575508853,35.23934756619703,1.5796060029224075,0.6927006484730506,30.72408122550237,1.5752739814137455,3000.0
15394.395435333252,0.8896870613098145,27170.582208156586,125,0,27170.582208156586,0.7109522979489861,30.93604427539053,1.4698277990819824,3003.0,42594.22142457962,0.6877035039815376,34.69835714997369,1.6245180168858322,0.6940397515219898,30.91604186109564,1.5664731373448562,3000.0
,,,125,0,27170.582208156586,,,,,,,,,,,,
